work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,Mid,FT,Machine Learning Scientist,341734,USD,341734.0,US,0,US,M
2024,Mid,FT,Machine Learning Scientist,177688,USD,177688.0,US,0,US,M
2024,Entry,FT,Software Engineer,250000,USD,250000.0,US,0,US,M
2024,Entry,FT,Software Engineer,144000,USD,144000.0,US,0,US,M
2024,Senior,FT,Machine Learning Researcher,360200,USD,360200.0,US,0,US,M
2024,Senior,FT,Machine Learning Researcher,197400,USD,197400.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,234500,USD,234500.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,146500,USD,146500.0,US,0,US,M
2024,Mid,FT,Product Manager,116250,USD,116250.0,US,100,US,M
2024,Mid,FT,Product Manager,97000,USD,97000.0,US,100,US,M
2024,Mid,FT,Statistical Programmer,68500,USD,68500.0,CA,0,CA,M
2024,Mid,FT,Statistical Programmer,63453,USD,63453.0,CA,0,CA,M
2024,Entry,FT,Analytics Engineer,220000,USD,220000.0,US,0,US,M
2024,Entry,FT,Analytics Engineer,123000,USD,123000.0,US,0,US,M
2024,Entry,FT,Analytics Engineer,232000,USD,232000.0,US,0,US,M
2024,Entry,FT,Analytics Engineer,130000,USD,130000.0,US,0,US,M
2024,Mid,FT,Data Governance Manager,156000,USD,156000.0,US,0,US,M
2024,Mid,FT,Data Governance Manager,96000,USD,96000.0,US,0,US,M
2024,Senior,FT,Data Reporting Analyst,70690,USD,70690.0,US,0,US,M
2024,Senior,FT,Data Reporting Analyst,42435,USD,42435.0,US,0,US,M
2024,Senior,FT,Insight Analyst,50000,GBP,62500.0,GB,100,GB,M
2024,Senior,FT,Insight Analyst,40000,GBP,50000.0,GB,100,GB,M
2024,Mid,FT,Data Engineer,117800,USD,117800.0,US,0,US,M
2024,Mid,FT,Data Engineer,70400,USD,70400.0,US,0,US,M
2024,Mid,FT,Software Engineer,98467,USD,98467.0,US,0,US,M
2024,Mid,FT,Software Engineer,55631,USD,55631.0,US,0,US,M
2024,Senior,FT,Data Analyst,198700,USD,198700.0,US,100,US,M
2024,Senior,FT,Data Analyst,123700,USD,123700.0,US,100,US,M
2024,Mid,FT,Product Manager,393300,USD,393300.0,US,0,US,M
2024,Senior,FT,Software Engineer,237500,USD,237500.0,US,0,US,M
2024,Senior,FT,Software Engineer,137750,USD,137750.0,US,0,US,M
2024,Senior,FT,Solutions Architect,285000,USD,285000.0,US,0,US,M
2024,Mid,FT,Research Scientist,337250,USD,337250.0,US,0,US,M
2024,Mid,FT,Research Scientist,184300,USD,184300.0,US,0,US,M
2024,Mid,FT,Research Scientist,355000,USD,355000.0,US,0,US,M
2024,Mid,FT,Research Scientist,145000,USD,145000.0,US,0,US,M
2024,Entry,FT,Research Scientist,145000,USD,145000.0,US,0,US,M
2024,Mid,FT,Research Engineer,251000,USD,251000.0,US,0,US,M
2024,Mid,FT,Research Engineer,170200,USD,170200.0,US,0,US,M
2024,Senior,FT,Site Reliability Engineer,337250,USD,337250.0,US,0,US,M
2024,Senior,FT,Site Reliability Engineer,184300,USD,184300.0,US,0,US,M
2024,Senior,FT,Site Reliability Engineer,145000,USD,145000.0,US,0,US,M
2024,Mid,FT,Site Reliability Engineer,237500,USD,237500.0,US,0,US,M
2024,Mid,FT,Site Reliability Engineer,137750,USD,137750.0,US,0,US,M
2024,Senior,FT,Manager,305000,USD,305000.0,US,0,US,M
2024,Senior,FT,Manager,214000,USD,214000.0,US,0,US,M
2024,Senior,FT,Engineer,177900,USD,177900.0,US,0,US,M
2024,Senior,FT,Engineer,117800,USD,117800.0,US,0,US,M
2024,Entry,FT,Analyst,99600,USD,99600.0,US,0,US,M
2024,Entry,FT,Analyst,74300,USD,74300.0,US,0,US,M
2024,Senior,FT,Analyst,138800,USD,138800.0,US,0,US,M
2024,Senior,FT,Analyst,113600,USD,113600.0,US,0,US,M
2024,Senior,FT,Business Intelligence Engineer,215000,USD,215000.0,US,0,US,M
2024,Senior,FT,Business Intelligence Engineer,134500,USD,134500.0,US,0,US,M
2024,Senior,FT,Software Engineer,224000,USD,224000.0,US,0,US,M
2024,Entry,FT,Site Reliability Engineer,147000,USD,147000.0,US,0,US,M
2024,Entry,FT,Site Reliability Engineer,112200,USD,112200.0,US,0,US,M
2024,Mid,FT,Cloud Engineer,135000,USD,135000.0,US,0,US,M
2024,Entry,FT,Business Intelligence Analyst,144000,USD,144000.0,US,0,US,M
2024,Entry,FT,Business Intelligence Analyst,78000,USD,78000.0,US,0,US,M
2024,Mid,FT,Statistician,95659,USD,95659.0,CA,0,CA,M
2024,Mid,FT,Statistician,69756,USD,69756.0,CA,0,CA,M
2024,Senior,FT,Data Engineer,140179,USD,140179.0,US,0,US,M
2024,Senior,FT,Data Engineer,120786,USD,120786.0,US,0,US,M
2024,Mid,FT,Data Engineer,172000,USD,172000.0,DE,0,DE,M
2024,Mid,FT,Data Engineer,75600,USD,75600.0,DE,0,DE,M
2024,Mid,FT,Data Specialist,128000,USD,128000.0,US,0,US,M
2024,Mid,FT,Data Specialist,64000,USD,64000.0,US,0,US,M
2024,Senior,FT,Data Analyst,154000,USD,154000.0,US,0,US,M
2024,Senior,FT,Data Analyst,67700,USD,67700.0,US,0,US,M
2024,Mid,FT,Data Analyst,128000,USD,128000.0,US,0,US,M
2024,Mid,FT,Data Analyst,64000,USD,64000.0,US,0,US,M
2024,Mid,FT,Associate,110400,USD,110400.0,US,0,US,M
2024,Mid,FT,Associate,78200,USD,78200.0,US,0,US,M
2024,Mid,FT,Data Architect,287000,USD,287000.0,US,0,US,M
2024,Mid,FT,Data Architect,143000,USD,143000.0,US,0,US,M
2024,Senior,FT,Software Engineer,237400,USD,237400.0,US,0,US,M
2024,Senior,FT,Software Engineer,158200,USD,158200.0,US,0,US,M
2024,Senior,FT,Software Engineer,143800,USD,143800.0,US,0,US,M
2024,Senior,FT,Manager,118000,USD,118000.0,US,0,US,M
2024,Mid,FT,Data Integration Developer,193000,USD,193000.0,US,0,US,M
2024,Mid,FT,Data Integration Developer,84600,USD,84600.0,US,0,US,M
2024,Mid,FT,Data Scientist,137000,USD,137000.0,JP,0,JP,M
2024,Mid,FT,Data Scientist,60300,USD,60300.0,JP,0,JP,M
2024,Mid,FT,Data Scientist,74240,USD,74240.0,US,100,US,M
2024,Mid,FT,Consultant,172000,USD,172000.0,US,0,US,M
2024,Mid,FT,Consultant,75600,USD,75600.0,US,0,US,M
2024,Senior,FT,Analyst,123810,USD,123810.0,US,0,US,M
2024,Senior,FT,Analyst,74286,USD,74286.0,US,0,US,M
2024,Senior,FT,Analyst,152000,USD,152000.0,US,0,US,M
2024,Senior,FT,Analyst,101484,USD,101484.0,US,0,US,M
2024,Senior,FT,Analyst,60890,USD,60890.0,US,0,US,M
2024,Senior,FT,Manager,248404,USD,248404.0,US,0,US,M
2024,Senior,FT,Manager,134320,USD,134320.0,US,0,US,M
2024,Mid,FT,Software Developer,145000,USD,145000.0,US,0,US,M
2024,Senior,FT,Lead Engineer,165000,USD,165000.0,US,100,US,M
2024,Senior,FT,Lead Engineer,105000,USD,105000.0,US,100,US,M
2024,Senior,FT,Software Engineer,299375,USD,299375.0,US,0,US,M
2024,Senior,FT,Software Engineer,143625,USD,143625.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,130000,USD,130000.0,US,100,US,M
2024,Mid,FT,Manager,391000,USD,391000.0,US,0,US,M
2024,Mid,FT,Data Specialist,21099,USD,21099.0,US,0,US,M
2024,Senior,FT,Data Scientist,129500,USD,129500.0,US,0,US,M
2024,Senior,FT,Data Scientist,86300,USD,86300.0,US,0,US,M
2024,Mid,FT,Software Engineer,276000,USD,276000.0,US,0,US,M
2024,Senior,FT,AI Engineer,218800,USD,218800.0,US,100,US,M
2024,Senior,FT,AI Engineer,112900,USD,112900.0,US,100,US,M
2024,Senior,FT,Data Engineer,75600,EUR,84000.0,NL,0,NL,M
2024,Mid,FT,Data Engineer,175000,USD,175000.0,US,0,US,M
2024,Senior,FT,Solution Architect,288400,USD,288400.0,US,0,US,M
2024,Senior,FT,Solution Architect,144200,USD,144200.0,US,0,US,M
2024,Mid,FT,Engineer,236872,USD,236872.0,US,0,US,M
2024,Mid,FT,Engineer,148045,USD,148045.0,US,0,US,M
2024,Senior,FT,Engineer,260590,USD,260590.0,US,0,US,M
2024,Senior,FT,Engineer,130295,USD,130295.0,US,0,US,M
2024,Mid,FT,Software Development Engineer,122000,USD,122000.0,US,0,US,M
2024,Mid,FT,Software Development Engineer,115000,USD,115000.0,US,0,US,M
2024,Mid,FT,Manager,299000,USD,299000.0,US,100,US,M
2024,Senior,FT,Manager,241005,USD,241005.0,US,0,US,M
2024,Senior,FT,Manager,141673,USD,141673.0,US,0,US,M
2024,Senior,FT,Software Development Engineer,207000,USD,207000.0,US,0,US,M
2024,Senior,FT,Software Development Engineer,108000,USD,108000.0,US,0,US,M
2024,Senior,FT,Consultant,143100,USD,143100.0,US,0,US,M
2024,Senior,FT,Consultant,67500,USD,67500.0,US,0,US,M
2024,Senior,FT,Analyst,125000,USD,125000.0,US,0,US,M
2024,Entry,FT,Software Engineer,64000,USD,64000.0,US,0,US,M
2024,Senior,FT,Product Manager,262100,USD,262100.0,US,0,US,M
2024,Senior,FT,Product Manager,146800,USD,146800.0,US,0,US,M
2024,Senior,FT,Analyst,265080,USD,265080.0,US,0,US,M
2024,Senior,FT,Analyst,176720,USD,176720.0,US,0,US,M
2024,Senior,FT,Data Scientist,131675,USD,131675.0,US,0,US,M
2024,Senior,FT,Data Scientist,106371,USD,106371.0,US,0,US,M
2024,Senior,FT,Data Scientist,194180,USD,194180.0,US,0,US,M
2024,Senior,FT,Data Scientist,115590,USD,115590.0,US,0,US,M
2024,Entry,FT,Research Analyst,105972,USD,105972.0,US,0,US,M
2024,Entry,FT,Research Analyst,68964,USD,68964.0,US,0,US,M
2024,Senior,FT,Data Reporting Analyst,106700,USD,106700.0,US,0,US,M
2024,Senior,FT,Data Reporting Analyst,57700,USD,57700.0,US,0,US,M
2024,Senior,FT,Data Modeler,135000,USD,135000.0,US,100,US,M
2024,Senior,FT,Data Modeler,80000,USD,80000.0,US,100,US,M
2024,Senior,FT,Data Engineer,235750,USD,235750.0,US,0,US,M
2024,Senior,FT,Data Engineer,174250,USD,174250.0,US,0,US,M
2024,Senior,FT,Computational Biologist,166500,USD,166500.0,US,0,US,M
2024,Senior,FT,Computational Biologist,99900,USD,99900.0,US,0,US,M
2024,Senior,FT,Solutions Architect,118420,GBP,148025.0,GB,0,GB,M
2024,Senior,FT,Solutions Architect,100657,GBP,125821.0,GB,0,GB,M
2024,Mid,FT,Data Engineer,95200,USD,95200.0,US,0,US,M
2024,Senior,FT,Business Intelligence Engineer,202800,USD,202800.0,US,0,US,L
2024,Senior,FT,Business Intelligence Engineer,117300,USD,117300.0,US,0,US,L
2024,Senior,FT,Analyst,188640,USD,188640.0,US,0,US,M
2024,Senior,FT,Analyst,125760,USD,125760.0,US,0,US,M
2024,Mid,FT,Manager,142400,USD,142400.0,US,0,US,M
2024,Mid,FT,Data Scientist,206800,USD,206800.0,US,0,US,L
2024,Mid,FT,Data Scientist,97500,USD,97500.0,US,0,US,L
2024,Senior,FT,Business Analyst,185000,USD,185000.0,US,0,US,L
2024,Senior,FT,Business Analyst,106400,USD,106400.0,US,0,US,L
2024,Senior,FT,Software Engineer,192000,USD,192000.0,US,0,US,M
2024,Senior,FT,Solutions Architect,204300,USD,204300.0,US,0,US,L
2024,Senior,FT,Solutions Architect,118200,USD,118200.0,US,0,US,L
2024,Senior,FT,Data Lead,135000,USD,135000.0,US,100,US,M
2024,Senior,FT,Data Lead,89000,USD,89000.0,US,100,US,M
2024,Senior,FT,Machine Learning Engineer,146000,USD,146000.0,US,0,US,M
2024,Senior,FT,Software Engineer,243000,USD,243000.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,332000,USD,332000.0,US,0,US,M
2024,Senior,FT,Product Manager,250000,USD,250000.0,US,0,US,M
2024,Executive,FT,Data Scientist,160000,USD,160000.0,US,0,US,M
2024,Executive,FT,Data Scientist,130000,USD,130000.0,US,0,US,M
2024,Mid,FT,Engineering Manager,400000,USD,400000.0,US,0,US,M
2024,Mid,FT,Data Engineer,149000,USD,149000.0,US,100,US,M
2024,Mid,FT,Data Engineer,116000,USD,116000.0,US,100,US,M
2024,Senior,FT,Data Engineer,185625,USD,185625.0,US,0,US,M
2024,Senior,FT,Data Engineer,123750,USD,123750.0,US,0,US,M
2024,Senior,FT,Data Engineer,216923,USD,216923.0,US,0,US,M
2024,Senior,FT,Data Engineer,137260,USD,137260.0,US,0,US,M
2024,Senior,FT,Data Engineer,196747,USD,196747.0,US,0,US,M
2024,Senior,FT,Data Engineer,124488,USD,124488.0,US,0,US,M
2024,Senior,FT,Software Engineer,398983,USD,398983.0,US,0,US,M
2024,Senior,FT,Software Engineer,228188,USD,228188.0,US,0,US,M
2024,Executive,FT,Software Engineer,299000,USD,299000.0,US,0,US,M
2024,Executive,FT,Software Engineer,222000,USD,222000.0,US,0,US,M
2024,Mid,FT,Analytics Engineer,153951,USD,153951.0,US,0,US,M
2024,Mid,FT,Analytics Engineer,107765,USD,107765.0,US,0,US,M
2024,Mid,FT,AI Engineer,134000,USD,134000.0,CA,0,CA,M
2024,Mid,FT,AI Engineer,120000,USD,120000.0,CA,0,CA,M
2024,Entry,FT,Data and Reporting Analyst,138000,USD,138000.0,US,0,US,M
2024,Entry,FT,Data and Reporting Analyst,86000,USD,86000.0,US,0,US,M
2024,Senior,FT,Backend Engineer,210000,USD,210000.0,CA,100,CA,M
2024,Senior,FT,Backend Engineer,145000,USD,145000.0,CA,100,CA,M
2024,Mid,FT,Manager,173000,USD,173000.0,US,0,US,M
2024,Mid,FT,Manager,147000,USD,147000.0,US,0,US,M
2024,Executive,FT,Engineer,255000,USD,255000.0,US,100,US,M
2024,Mid,FT,Quantitative Developer,350000,USD,350000.0,US,0,US,M
2024,Mid,FT,Quantitative Developer,150000,USD,150000.0,US,0,US,M
2024,Senior,FT,Research Engineer,550000,USD,550000.0,US,0,US,M
2024,Senior,FT,Research Engineer,100000,USD,100000.0,US,0,US,M
2024,Mid,FT,Engineering Manager,254400,USD,254400.0,US,0,US,M
2024,Mid,FT,Engineering Manager,212000,USD,212000.0,US,0,US,M
2024,Senior,FT,Software Development Engineer,210000,USD,210000.0,US,100,US,M
2024,Senior,FT,Software Development Engineer,147000,USD,147000.0,US,100,US,M
2024,Senior,FT,Developer,200000,USD,200000.0,US,0,US,M
2024,Senior,FT,Developer,135000,USD,135000.0,US,0,US,M
2024,Mid,FT,Engineer,223900,USD,223900.0,US,100,US,M
2024,Mid,FT,Engineer,190315,USD,190315.0,US,100,US,M
2024,Executive,FT,Engineer,140000,USD,140000.0,US,0,US,M
2024,Executive,FT,Engineer,115000,USD,115000.0,US,0,US,M
2024,Mid,FT,Systems Engineer,223000,USD,223000.0,US,0,US,M
2024,Mid,FT,Systems Engineer,150000,USD,150000.0,US,0,US,M
2024,Senior,FT,Research Analyst,191000,USD,191000.0,US,100,US,M
2024,Senior,FT,Research Analyst,167000,USD,167000.0,US,100,US,M
2024,Senior,FT,Analyst,200000,USD,200000.0,US,0,US,M
2024,Senior,FT,Analyst,89200,USD,89200.0,US,0,US,M
2024,Senior,FT,Machine Learning Architect,166000,USD,166000.0,US,0,US,M
2024,Senior,FT,Machine Learning Architect,106000,USD,106000.0,US,0,US,M
2024,Mid,FT,Data Scientist,180100,USD,180100.0,US,0,US,M
2024,Mid,FT,Data Scientist,94900,USD,94900.0,US,0,US,M
2024,Mid,FT,Data Engineer,96838,USD,96838.0,US,0,US,M
2024,Mid,FT,Data Engineer,72328,USD,72328.0,US,0,US,M
2024,Senior,FT,Data Engineer,265300,USD,265300.0,US,0,US,M
2024,Senior,FT,Data Engineer,133800,USD,133800.0,US,0,US,M
2024,Senior,FT,Data Engineer,178200,USD,178200.0,US,0,US,M
2024,Senior,FT,Data Engineer,74800,USD,74800.0,US,0,US,M
2024,Senior,FT,Data Engineer,178090,USD,178090.0,US,100,US,M
2024,Senior,FT,Data Engineer,81978,USD,81978.0,US,100,US,M
2024,Mid,FT,Data Engineer,182000,USD,182000.0,US,0,US,M
2024,Entry,FT,Data Engineer,20000,EUR,22222.0,SK,0,SK,M
2024,Mid,FT,Data Engineer,278900,USD,278900.0,US,0,US,M
2024,Mid,FT,Data Engineer,157000,USD,157000.0,US,0,US,M
2024,Senior,FT,Data Engineer,220900,USD,220900.0,US,0,US,M
2024,Mid,FT,Data Specialist,82678,USD,82678.0,US,0,US,M
2024,Mid,FT,Data Specialist,68898,USD,68898.0,US,0,US,M
2024,Mid,FT,Data Analyst,183000,USD,183000.0,US,0,US,M
2024,Mid,FT,Data Analyst,83400,USD,83400.0,US,0,US,M
2024,Senior,FT,Software Development Engineer,255000,USD,255000.0,US,0,US,L
2024,Senior,FT,Software Development Engineer,169000,USD,169000.0,US,0,US,L
2024,Senior,FT,Applied Scientist,246400,USD,246400.0,US,0,US,M
2024,Senior,FT,Applied Scientist,129800,USD,129800.0,US,0,US,M
2024,Senior,FT,Applied Scientist,367000,USD,367000.0,US,0,US,M
2024,Senior,FT,Applied Scientist,159900,USD,159900.0,US,0,US,M
2024,Senior,FT,Data Architect,193800,USD,193800.0,US,0,US,M
2024,Senior,FT,Product Manager,246400,USD,246400.0,US,0,US,M
2024,Senior,FT,Product Manager,129800,USD,129800.0,US,0,US,M
2024,Mid,FT,Solutions Engineer,125000,USD,125000.0,US,100,US,M
2024,Mid,FT,Solutions Engineer,95000,USD,95000.0,US,100,US,M
2024,Senior,FT,Business Intelligence Manager,188875,USD,188875.0,US,0,US,M
2024,Senior,FT,Business Intelligence Manager,113325,USD,113325.0,US,0,US,M
2024,Senior,FT,Research Scientist,112500,USD,112500.0,US,0,US,M
2024,Entry,FT,Software Engineer,110240,USD,110240.0,US,0,US,M
2024,Senior,FT,Solutions Architect,75000,USD,75000.0,US,100,US,M
2024,Senior,FT,Solutions Architect,67060,USD,67060.0,US,100,US,M
2024,Mid,FT,Manager,167500,USD,167500.0,US,0,US,M
2024,Mid,FT,Manager,137100,USD,137100.0,US,0,US,M
2024,Mid,FT,Engineer,154500,USD,154500.0,US,0,US,M
2024,Mid,FT,Engineer,123600,USD,123600.0,US,0,US,M
2024,Mid,FT,Associate,105000,USD,105000.0,US,0,US,M
2024,Mid,FT,Associate,80000,USD,80000.0,US,0,US,M
2024,Mid,FT,Engineer,73000,USD,73000.0,US,0,US,M
2024,Mid,FT,Developer,176300,USD,176300.0,US,0,US,M
2024,Mid,FT,Developer,105800,USD,105800.0,US,0,US,M
2024,Mid,FT,Data Analyst,63700,USD,63700.0,US,0,US,M
2024,Senior,FT,Data Analyst,178200,USD,178200.0,US,0,US,M
2024,Senior,FT,Data Analyst,118800,USD,118800.0,US,0,US,M
2024,Senior,FT,Solutions Engineer,96700,USD,96700.0,US,0,US,M
2024,Mid,FT,Manager,147700,USD,147700.0,CA,0,CA,M
2024,Mid,FT,Manager,79500,USD,79500.0,CA,0,CA,M
2024,Mid,FT,Manager,266000,USD,266000.0,US,0,US,M
2024,Mid,FT,Manager,115500,USD,115500.0,US,0,US,M
2024,Entry,FT,Engineer,140000,USD,140000.0,US,0,US,M
2024,Senior,FT,System Engineer,196100,USD,196100.0,US,0,US,M
2024,Senior,FT,System Engineer,116700,USD,116700.0,US,0,US,M
2024,Mid,FT,Research Scientist,265200,USD,265200.0,US,0,US,M
2024,Mid,FT,Research Scientist,71094,USD,71094.0,US,0,US,M
2024,Entry,FT,Engineer,123000,USD,123000.0,US,0,US,M
2024,Senior,FT,Engineer,66000,USD,66000.0,US,0,US,M
2024,Senior,FT,Engineer,54000,USD,54000.0,US,0,US,M
2024,Entry,FT,Quantitative Analyst,116706,USD,116706.0,US,0,US,M
2024,Entry,FT,Quantitative Analyst,70024,USD,70024.0,US,0,US,M
2024,Senior,FT,Analyst,60000,USD,60000.0,US,0,US,M
2024,Senior,PT,Solutions Architect,70000,USD,70000.0,US,100,US,M
2024,Senior,PT,Solutions Architect,67060,USD,67060.0,US,100,US,M
2024,Mid,FT,Manager,119830,USD,119830.0,US,100,US,M
2024,Mid,FT,Manager,74900,USD,74900.0,US,100,US,M
2024,Mid,FT,Data Engineer,189600,USD,189600.0,US,100,US,M
2024,Mid,FT,Data Engineer,116600,USD,116600.0,US,100,US,M
2024,Senior,FT,Data Engineer,195800,USD,195800.0,US,100,US,M
2024,Senior,FT,Data Engineer,97497,USD,97497.0,US,100,US,M
2024,Senior,FT,Data Engineer,237100,USD,237100.0,US,100,US,M
2024,Senior,FT,Data Engineer,118094,USD,118094.0,US,100,US,M
2024,Senior,FT,Data Engineer,199145,USD,199145.0,US,0,US,M
2024,Senior,FT,Data Engineer,67900,USD,67900.0,US,0,US,M
2024,Senior,FT,Data Architect,115000,USD,115000.0,US,0,US,M
2024,Senior,FT,Data Scientist,148100,USD,148100.0,US,0,US,M
2024,Senior,FT,Data Scientist,80000,USD,80000.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,234300,USD,234300.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,96900,USD,96900.0,US,0,US,M
2024,Senior,FT,Analytics Engineer,145000,USD,145000.0,US,100,US,M
2024,Senior,FT,Analytics Engineer,80000,USD,80000.0,US,100,US,M
2024,Mid,FT,BI Engineer,143100,USD,143100.0,US,0,US,M
2024,Mid,FT,BI Engineer,67500,USD,67500.0,US,0,US,M
2024,Mid,FT,Developer,171800,USD,171800.0,CA,0,CA,M
2024,Mid,FT,Developer,103000,USD,103000.0,CA,0,CA,M
2024,Senior,FT,Software Engineer,204600,USD,204600.0,US,0,US,M
2024,Senior,FT,Software Engineer,84500,USD,84500.0,US,0,US,M
2024,Senior,FT,Business Intelligence Analyst,115200,USD,115200.0,CA,0,CA,M
2024,Senior,FT,Business Intelligence Analyst,76800,USD,76800.0,CA,0,CA,M
2024,Senior,FT,Research Analyst,87500,USD,87500.0,US,0,US,M
2024,Senior,FT,Research Analyst,74375,USD,74375.0,US,0,US,M
2024,Senior,FT,Principal Statistical Programmer,165000,USD,165000.0,FR,0,FR,M
2024,Senior,FT,Principal Statistical Programmer,112500,USD,112500.0,FR,0,FR,M
2024,Senior,FT,Data Engineer,90000,GBP,112500.0,GB,0,GB,M
2024,Senior,FT,Data Engineer,73100,GBP,91375.0,GB,0,GB,M
2024,Mid,FT,Research Scientist,220900,USD,220900.0,US,100,US,M
2024,Mid,FT,Research Scientist,122200,USD,122200.0,US,100,US,M
2024,Mid,FT,Data Scientist,155900,USD,155900.0,US,0,US,M
2024,Mid,FT,Data Scientist,93500,USD,93500.0,US,0,US,M
2024,Mid,FT,Software Engineer,333000,USD,333000.0,US,0,US,M
2024,Entry,FT,Data Manager,95000,USD,95000.0,US,0,US,M
2024,Mid,FT,Data Analyst,170500,USD,170500.0,US,0,US,M
2024,Mid,FT,Data Analyst,89000,USD,89000.0,US,0,US,M
2024,Senior,FT,Manager,170760,USD,170760.0,US,0,US,M
2024,Senior,FT,Manager,113840,USD,113840.0,US,0,US,M
2024,Mid,FT,AI Specialist,5400000,HUF,15419.0,HU,0,HU,M
2024,Entry,FT,Analyst,80000,USD,80000.0,CA,0,CA,M
2024,Mid,FT,Engineer,220900,USD,220900.0,US,0,US,M
2024,Mid,FT,Solutions Engineer,105800,USD,105800.0,US,0,US,M
2024,Entry,FT,Data Analytics Consultant,90000,USD,90000.0,US,100,US,M
2024,Entry,FT,Data Analytics Consultant,75000,USD,75000.0,US,100,US,M
2024,Senior,FT,Software Engineer,174500,USD,174500.0,US,0,US,M
2024,Senior,FT,Software Engineer,125640,USD,125640.0,US,0,US,M
2024,Senior,FT,Business Intelligence,202800,USD,202800.0,US,0,US,L
2024,Senior,FT,Business Intelligence,117300,USD,117300.0,US,0,US,L
2024,Senior,FT,Software Engineer,249800,USD,249800.0,US,0,US,M
2024,Senior,FT,Software Engineer,142700,USD,142700.0,US,0,US,M
2024,Senior,FT,Analyst,178500,USD,178500.0,US,100,US,M
2024,Senior,FT,Analyst,128900,USD,128900.0,US,100,US,M
2024,Mid,FT,Software Engineer,134000,USD,134000.0,US,0,US,M
2024,Senior,FT,Software Engineer,124000,USD,124000.0,US,0,US,M
2024,Mid,FT,BI Analyst,161000,USD,161000.0,US,0,US,M
2024,Mid,FT,BI Analyst,79000,USD,79000.0,US,0,US,M
2024,Mid,FT,Engineer,230500,USD,230500.0,US,0,US,M
2024,Mid,FT,Engineer,163700,USD,163700.0,US,0,US,M
2024,Senior,FT,Research Scientist,135000,USD,135000.0,US,0,US,M
2024,Senior,FT,Data Analyst,162900,USD,162900.0,US,100,US,M
2024,Senior,FT,Data Analyst,117725,USD,117725.0,US,100,US,M
2024,Entry,FT,Data Analyst,87630,USD,87630.0,US,100,US,M
2024,Entry,FT,Data Analyst,61360,USD,61360.0,US,100,US,M
2024,Mid,FT,Software Engineer,132000,USD,132000.0,US,0,US,M
2024,Senior,FT,Engineer,252900,USD,252900.0,US,0,US,M
2024,Senior,FT,Engineer,133100,USD,133100.0,US,0,US,M
2024,Senior,FT,Engineer,169000,USD,169000.0,US,0,US,M
2024,Mid,FT,Software Engineer,440000,USD,440000.0,US,0,US,M
2024,Mid,FT,Software Engineer,360000,USD,360000.0,US,0,US,M
2024,Senior,FT,Engineer,385000,USD,385000.0,US,0,US,M
2024,Senior,FT,Engineer,310000,USD,310000.0,US,0,US,M
2024,Senior,FT,Analytics Engineer,243000,USD,243000.0,US,0,US,M
2024,Senior,FT,Analytics Engineer,192000,USD,192000.0,US,0,US,M
2024,Senior,FT,Consultant,140000,USD,140000.0,US,0,US,M
2024,Senior,FT,Data Operations Analyst,120000,USD,120000.0,US,100,US,M
2024,Senior,FT,Data Operations Analyst,110000,USD,110000.0,US,100,US,M
2024,Senior,FT,Software Engineer,369000,USD,369000.0,US,100,US,M
2024,Senior,FT,Software Engineer,338000,USD,338000.0,US,100,US,M
2024,Mid,FT,Data Management Specialist,66000,USD,66000.0,US,0,US,M
2024,Mid,FT,Data Management Specialist,63500,USD,63500.0,US,0,US,M
2024,Senior,FT,Product Manager,140000,USD,140000.0,US,0,US,M
2024,Mid,FT,Machine Learning Engineer,190000,USD,190000.0,CA,0,CA,M
2024,Mid,FT,Machine Learning Engineer,109000,USD,109000.0,CA,0,CA,M
2024,Senior,FT,Machine Learning Engineer,208000,USD,208000.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,158000,USD,158000.0,US,0,US,M
2024,Mid,FT,Machine Learning Engineer,80000,EUR,88888.0,AT,0,AT,M
2024,Senior,FT,Machine Learning Engineer,235000,USD,235000.0,SG,0,SG,M
2024,Senior,FT,Machine Learning Engineer,190000,USD,190000.0,SG,0,SG,M
2024,Senior,FT,Applied Scientist,121800,USD,121800.0,US,0,US,M
2024,Senior,FT,Manager,306500,USD,306500.0,US,0,US,M
2024,Senior,FT,Manager,160700,USD,160700.0,US,0,US,M
2024,Senior,FT,Data Engineer,152000,USD,152000.0,US,0,US,M
2024,Mid,FT,Data Engineer,144800,USD,144800.0,US,0,US,M
2024,Senior,FT,Data Scientist,202000,USD,202000.0,US,0,US,M
2024,Mid,FT,Data Scientist,49000,GBP,61250.0,GB,0,GB,M
2024,Mid,FT,Data Scientist,38000,GBP,47500.0,GB,0,GB,M
2024,Senior,FT,Software Engineer,156000,USD,156000.0,US,100,US,M
2024,Senior,FT,Engineering Manager,254400,USD,254400.0,US,0,US,M
2024,Senior,FT,Engineering Manager,212000,USD,212000.0,US,0,US,M
2024,Senior,FT,Software Engineer,277500,USD,277500.0,US,0,US,M
